order_id,order_date,ship_date,ship_mode,customer_id,region,sales_rep,category,sub_category,unit_price,quantity,discount,sales,cost,profit,profit_pct
ORD-00567,2023-11-26,2023-12-03,Express,CUST_0280,North,Rep_19,Clothing,Shoes,241.88,4,0.2,774.02,358.89,415.13,53.63
ORD-00568,2024-03-01,2024-03-03,Express,CUST_0141,North,Rep_04,Furniture,Cabinets,587.41,9,0.0,5286.69,3074.73,2211.96,41.84
ORD-00569,2023-01-17,2023-01-21,Express,CUST_0193,South,Rep_04,Sports,Gym Equipment,67.94,1,0.0,67.94,49.45,18.49,27.22
ORD-00570,2023-05-27,2023-06-02,Express,CUST_0065,West,Rep_16,Sports,Sportswear,157.35,8,0.05,1195.86,623.97,571.89,47.82
ORD-00571,2024-10-04,2024-10-11,Standard,CUST_0256,Central,Rep_06,Furniture,Chairs,647.81,6,0.05,3692.52,1666.7,2025.82,54.86
ORD-00572,2024-07-06,2024-07-11,Same Day,CUST_0049,North,Rep_17,Furniture,Desks,253.49,4,0.0,1013.96,472.42,541.54,53.41
ORD-00573,2024-11-17,2024-11-18,Express,CUST_0091,West,Rep_16,Electronics,Phones,297.25,6,0.0,1783.5,914.72,868.78,48.71
ORD-00574,2023-02-23,2023-02-28,Standard,CUST_0023,Central,Rep_15,Office Supplies,Staplers,18.19,1,0.05,17.28,10.45,6.83,39.53
ORD-00575,2024-03-05,2024-03-07,Same Day,CUST_0297,West,Rep_19,Electronics,Phones,1544.76,6,0.0,9268.56,6336.85,2931.71,31.63
ORD-00576,2024-01-20,2024-01-22,Express,CUST_0212,North,Rep_08,Office Supplies,Paper,10.51,10,0.05,99.84,46.56,53.28,53.37
ORD-00577,2024-02-01,2024-02-04,Express,CUST_0233,South,Rep_20,Clothing,Pants,51.37,4,0.15,174.66,97.39,77.27,44.24
ORD-00578,2023-10-15,2023-10-17,Standard,CUST_0017,East,Rep_05,Office Supplies,Paper,13.33,8,0.05,101.31,58.3,43.01,42.45
ORD-00579,2024-08-14,2024-08-19,Express,CUST_0081,East,Rep_20,Office Supplies,Paper,69.13,2,0.05,131.35,92.88,38.47,29.29
ORD-00580,2023-01-15,2023-01-21,Same Day,CUST_0237,Central,Rep_16,Clothing,Pants,118.47,4,0.0,473.88,259.78,214.1,45.18
ORD-00581,2024-03-03,2024-03-04,Standard,CUST_0294,Central,Rep_05,Sports,Outdoor Gear,48.83,8,0.15,332.04,225.98,106.06,31.94
ORD-00582,2024-04-08,2024-04-12,Standard,CUST_0246,Central,Rep_13,Electronics,Accessories,632.92,9,0.2,4557.02,2067.64,2489.38,54.63
ORD-00583,2024-10-25,2024-10-26,Express,CUST_0152,South,Rep_12,Clothing,Pants,23.66,5,0.0,118.3,78.2,40.1,33.9
ORD-00584,2023-07-09,2023-07-16,Economy,CUST_0071,West,Rep_15,Sports,Gym Equipment,439.63,8,0.15,2989.48,1913.33,1076.15,36.0
ORD-00585,2024-03-12,2024-03-19,Same Day,CUST_0017,East,Rep_17,Electronics,Accessories,685.62,10,0.1,6170.58,3841.61,2328.97,37.74
ORD-00586,2023-02-22,2023-02-23,Same Day,CUST_0029,Central,Rep_11,Furniture,Chairs,368.07,8,0.1,2650.1,1225.04,1425.06,53.77
ORD-00587,2023-05-22,2023-05-25,Express,CUST_0288,Central,Rep_03,Office Supplies,Paper,22.9,2,0.15,38.93,23.11,15.82,40.64
ORD-00588,2024-05-30,2024-06-05,Same Day,CUST_0181,South,Rep_11,Sports,Outdoor Gear,228.78,1,0.0,228.78,128.54,100.24,43.82
ORD-00589,2024-12-27,2025-01-01,Economy,CUST_0063,Central,Rep_17,Clothing,Jackets,176.01,9,0.0,1584.09,927.63,656.46,41.44
ORD-00590,2024-02-05,2024-02-07,Standard,CUST_0045,South,Rep_15,Office Supplies,Pens,26.63,2,0.0,53.26,26.6,26.66,50.06
ORD-00591,2023-10-28,2023-11-01,Standard,CUST_0105,West,Rep_05,Electronics,Phones,1945.23,9,0.0,17507.07,10367.19,7139.88,40.78
ORD-00592,2023-01-23,2023-01-30,Standard,CUST_0097,North,Rep_10,Clothing,Jackets,204.46,9,0.15,1564.12,861.46,702.66,44.92
ORD-00593,2024-04-13,2024-04-16,Economy,CUST_0272,East,Rep_16,Sports,Sportswear,296.61,5,0.0,1483.05,1018.53,464.52,31.32
ORD-00594,2023-12-28,2023-12-31,Express,CUST_0025,East,Rep_10,Furniture,Tables,419.15,3,0.1,1131.7,823.02,308.68,27.28
ORD-00595,2023-09-01,2023-09-02,Express,CUST_0079,South,Rep_06,Sports,Sportswear,49.34,6,0.1,266.44,130.01,136.43,51.2
ORD-00596,2024-11-12,2024-11-15,Standard,CUST_0288,South,Rep_07,Office Supplies,Staplers,78.35,3,0.0,235.05,137.39,97.66,41.55
ORD-00597,2023-05-29,2023-06-02,Economy,CUST_0208,North,Rep_01,Furniture,Cabinets,749.47,3,0.0,2248.41,1666.17,582.24,25.9
ORD-00598,2024-08-01,2024-08-07,Express,CUST_0149,East,Rep_16,Sports,Sportswear,456.23,8,0.0,3649.84,2397.01,1252.83,34.33
ORD-00599,2023-01-26,2023-01-30,Same Day,CUST_0060,South,Rep_18,Clothing,Shirts,162.03,4,0.05,615.71,343.08,272.63,44.28
ORD-00600,2023-10-12,2023-10-14,Express,CUST_0299,Central,Rep_07,Office Supplies,Pens,6.69,9,0.2,48.17,28.11,20.06,41.64
ORD-00601,2024-11-13,2024-11-16,Standard,CUST_0163,South,Rep_16,Electronics,Accessories,915.6,7,0.0,6409.2,3626.54,2782.66,43.42
ORD-00602,2024-07-28,2024-07-29,Economy,CUST_0158,East,Rep_12,Electronics,Tablets,588.25,8,0.15,4000.1,2991.19,1008.91,25.22
ORD-00603,2024-08-24,2024-08-29,Express,CUST_0213,South,Rep_14,Clothing,Shoes,39.8,4,0.0,159.2,94.31,64.89,40.76
ORD-00604,2023-01-07,2023-01-11,Standard,CUST_0193,North,Rep_19,Sports,Sportswear,330.24,5,0.05,1568.64,788.19,780.45,49.75
ORD-00605,2024-07-21,2024-07-25,Same Day,CUST_0196,South,Rep_06,Clothing,Pants,29.71,5,0.2,118.84,74.34,44.5,37.45
ORD-00606,2023-09-26,2023-09-29,Express,CUST_0002,South,Rep_01,Clothing,Jackets,239.89,8,0.0,1919.12,1240.03,679.09,35.39
ORD-00607,2023-05-03,2023-05-10,Standard,CUST_0126,South,Rep_16,Office Supplies,Binders,25.79,2,0.1,46.42,31.27,15.15,32.64
ORD-00608,2024-12-11,2024-12-18,Economy,CUST_0133,Central,Rep_14,Sports,Footwear,86.2,9,0.15,659.43,410.55,248.88,37.74
ORD-00609,2024-04-17,2024-04-23,Same Day,CUST_0075,Central,Rep_02,Office Supplies,Paper,15.16,3,0.0,45.48,24.19,21.29,46.81
ORD-00610,2024-06-10,2024-06-12,Standard,CUST_0150,North,Rep_10,Clothing,Shoes,196.28,3,0.2,471.07,225.34,245.73,52.16
ORD-00611,2023-04-09,2023-04-14,Same Day,CUST_0139,East,Rep_10,Furniture,Cabinets,506.03,3,0.0,1518.09,745.51,772.58,50.89
ORD-00612,2023-04-15,2023-04-17,Express,CUST_0175,West,Rep_14,Office Supplies,Staplers,16.59,4,0.2,53.09,26.89,26.2,49.35
ORD-00613,2023-05-15,2023-05-16,Standard,CUST_0040,West,Rep_15,Sports,Gym Equipment,255.37,5,0.15,1085.32,606.44,478.88,44.12
ORD-00614,2023-08-16,2023-08-18,Standard,CUST_0015,South,Rep_10,Clothing,Shoes,217.07,3,0.15,553.53,286.71,266.82,48.2
ORD-00615,2023-03-21,2023-03-22,Standard,CUST_0218,South,Rep_03,Furniture,Desks,642.28,7,0.0,4495.96,2288.02,2207.94,49.11
ORD-00616,2023-03-09,2023-03-12,Standard,CUST_0130,West,Rep_04,Electronics,Laptops,1401.66,2,0.2,2242.66,1092.49,1150.17,51.29
ORD-00617,2023-01-30,2023-01-31,Same Day,CUST_0095,Central,Rep_07,Sports,Outdoor Gear,98.41,5,0.1,442.84,245.49,197.35,44.56
ORD-00618,2024-08-15,2024-08-22,Standard,CUST_0035,Central,Rep_19,Furniture,Desks,109.79,4,0.15,373.29,189.43,183.86,49.25
ORD-00619,2024-05-31,2024-06-07,Express,CUST_0051,Central,Rep_01,Office Supplies,Paper,58.08,6,0.15,296.21,185.67,110.54,37.32
ORD-00620,2023-08-08,2023-08-13,Economy,CUST_0195,South,Rep_12,Clothing,Shirts,72.34,2,0.2,115.74,86.27,29.47,25.46
ORD-00621,2024-01-05,2024-01-11,Economy,CUST_0070,North,Rep_17,Electronics,Accessories,718.89,1,0.0,718.89,394.26,324.63,45.16
ORD-00622,2023-08-20,2023-08-25,Economy,CUST_0160,East,Rep_15,Electronics,Accessories,933.11,7,0.0,6531.77,4618.17,1913.6,29.3
ORD-00623,2024-02-10,2024-02-14,Standard,CUST_0252,South,Rep_01,Clothing,Shoes,140.21,2,0.0,280.42,138.25,142.17,50.7
ORD-00624,2023-12-13,2023-12-15,Express,CUST_0187,South,Rep_03,Clothing,Shirts,156.84,7,0.0,1097.88,570.74,527.14,48.01
ORD-00625,2023-12-31,2024-01-04,Economy,CUST_0140,East,Rep_19,Clothing,Jackets,173.34,7,0.05,1152.71,695.57,457.14,39.66
ORD-00626,2024-05-24,2024-05-26,Economy,CUST_0129,North,Rep_04,Furniture,Tables,539.86,3,0.0,1619.58,777.21,842.37,52.01
ORD-00627,2024-09-11,2024-09-17,Economy,CUST_0092,West,Rep_01,Electronics,Laptops,788.52,5,0.1,3548.34,2260.19,1288.15,36.3
ORD-00628,2024-05-17,2024-05-22,Economy,CUST_0151,West,Rep_07,Electronics,Accessories,671.0,6,0.2,3220.8,2280.01,940.79,29.21
ORD-00629,2024-04-05,2024-04-08,Economy,CUST_0061,North,Rep_14,Sports,Gym Equipment,430.85,8,0.05,3274.46,1508.85,1765.61,53.92
ORD-00630,2023-11-16,2023-11-22,Express,CUST_0221,South,Rep_16,Furniture,Cabinets,372.36,2,0.1,670.25,437.34,232.91,34.75
ORD-00631,2024-02-05,2024-02-08,Standard,CUST_0081,West,Rep_18,Sports,Footwear,262.5,7,0.1,1653.75,1079.81,573.94,34.71
ORD-00632,2024-01-11,2024-01-14,Express,CUST_0024,North,Rep_01,Office Supplies,Staplers,65.72,10,0.0,657.2,446.61,210.59,32.04
ORD-00633,2024-02-26,2024-02-29,Same Day,CUST_0177,North,Rep_14,Office Supplies,Binders,9.23,4,0.0,36.92,19.21,17.71,47.97
ORD-00634,2023-06-23,2023-06-24,Same Day,CUST_0059,North,Rep_10,Office Supplies,Pens,45.38,1,0.05,43.11,27.91,15.2,35.26
ORD-00635,2023-11-21,2023-11-25,Standard,CUST_0241,East,Rep_01,Clothing,Jackets,151.18,6,0.1,816.37,391.3,425.07,52.07
ORD-00636,2023-06-20,2023-06-25,Same Day,CUST_0255,South,Rep_11,Clothing,Shirts,88.89,7,0.0,622.23,372.77,249.46,40.09
ORD-00637,2024-08-10,2024-08-14,Same Day,CUST_0025,East,Rep_09,Electronics,Phones,1648.29,10,0.15,14010.47,10331.07,3679.4,26.26
ORD-00638,2024-08-03,2024-08-10,Standard,CUST_0140,Central,Rep_11,Sports,Gym Equipment,279.6,7,0.0,1957.2,1084.67,872.53,44.58
ORD-00639,2023-07-24,2023-07-28,Same Day,CUST_0222,Central,Rep_10,Electronics,Tablets,924.14,10,0.1,8317.26,4873.65,3443.61,41.4
ORD-00640,2023-08-07,2023-08-13,Economy,CUST_0096,North,Rep_17,Sports,Outdoor Gear,482.2,8,0.0,3857.6,2820.48,1037.12,26.89
ORD-00641,2024-01-09,2024-01-13,Express,CUST_0268,Central,Rep_02,Sports,Footwear,99.44,3,0.15,253.57,166.24,87.33,34.44
ORD-00642,2024-02-27,2024-03-01,Express,CUST_0033,West,Rep_11,Office Supplies,Binders,66.78,3,0.0,200.34,131.43,68.91,34.4
ORD-00643,2023-01-29,2023-01-31,Express,CUST_0077,South,Rep_04,Furniture,Tables,657.93,5,0.05,3125.17,1861.4,1263.77,40.44
ORD-00644,2023-05-20,2023-05-21,Same Day,CUST_0082,North,Rep_07,Clothing,Jackets,79.43,5,0.15,337.58,207.68,129.9,38.48
ORD-00645,2024-09-08,2024-09-11,Same Day,CUST_0043,North,Rep_02,Electronics,Accessories,1760.91,7,0.0,12326.37,8030.65,4295.72,34.85
ORD-00646,2024-06-18,2024-06-24,Standard,CUST_0058,South,Rep_08,Electronics,Accessories,1692.17,9,0.0,15229.53,9121.5,6108.03,40.11
ORD-00647,2024-08-21,2024-08-27,Same Day,CUST_0161,Central,Rep_04,Electronics,Phones,901.91,4,0.05,3427.26,1766.42,1660.84,48.46
ORD-00648,2023-09-18,2023-09-25,Economy,CUST_0226,South,Rep_09,Electronics,Phones,1261.07,8,0.1,9079.7,5106.53,3973.17,43.76
ORD-00649,2023-10-12,2023-10-19,Express,CUST_0244,Central,Rep_14,Electronics,Tablets,1886.55,6,0.05,10753.33,7147.75,3605.58,33.53
ORD-00650,2023-09-17,2023-09-22,Express,CUST_0028,Central,Rep_02,Office Supplies,Pens,33.85,6,0.2,162.48,106.52,55.96,34.44
ORD-00651,2023-09-19,2023-09-22,Economy,CUST_0005,West,Rep_13,Sports,Outdoor Gear,72.42,4,0.0,289.68,148.64,141.04,48.69
ORD-00652,2023-03-24,2023-03-31,Same Day,CUST_0018,East,Rep_14,Furniture,Tables,645.62,8,0.05,4906.71,3292.81,1613.9,32.89
ORD-00653,2023-12-27,2023-12-31,Standard,CUST_0134,North,Rep_06,Office Supplies,Binders,50.16,9,0.15,383.72,210.29,173.43,45.2
ORD-00654,2024-02-15,2024-02-17,Standard,CUST_0070,South,Rep_15,Electronics,Laptops,1330.93,6,0.1,7187.02,3411.46,3775.56,52.53
ORD-00655,2024-04-07,2024-04-11,Same Day,CUST_0211,Central,Rep_05,Furniture,Desks,711.45,3,0.0,2134.35,1071.54,1062.81,49.8
ORD-00656,2024-01-12,2024-01-14,Economy,CUST_0044,East,Rep_07,Sports,Sportswear,214.94,7,0.2,1203.66,860.98,342.68,28.47
ORD-00657,2024-04-18,2024-04-20,Standard,CUST_0118,North,Rep_18,Furniture,Chairs,283.25,3,0.0,849.75,484.62,365.13,42.97
ORD-00658,2024-08-03,2024-08-04,Express,CUST_0189,South,Rep_03,Clothing,Shoes,23.25,9,0.05,198.79,135.58,63.21,31.8
ORD-00659,2023-09-30,2023-10-03,Express,CUST_0105,North,Rep_08,Clothing,Jackets,191.68,7,0.0,1341.76,777.41,564.35,42.06
ORD-00660,2024-02-23,2024-03-01,Express,CUST_0215,East,Rep_07,Furniture,Desks,202.16,5,0.0,1010.8,526.27,484.53,47.94
ORD-00661,2023-01-11,2023-01-15,Standard,CUST_0235,East,Rep_19,Clothing,Pants,50.64,6,0.15,258.26,147.02,111.24,43.07
ORD-00662,2023-04-08,2023-04-13,Standard,CUST_0132,West,Rep_20,Furniture,Tables,141.13,6,0.0,846.78,500.68,346.1,40.87
ORD-00663,2023-11-06,2023-11-10,Economy,CUST_0259,North,Rep_09,Office Supplies,Pens,55.34,3,0.1,149.42,69.08,80.34,53.77
ORD-00664,2024-04-24,2024-04-26,Same Day,CUST_0253,South,Rep_17,Furniture,Cabinets,162.75,9,0.05,1391.51,685.37,706.14,50.75
ORD-00665,2024-01-05,2024-01-09,Same Day,CUST_0256,North,Rep_05,Electronics,Tablets,709.27,5,0.1,3191.72,2230.62,961.1,30.11
ORD-00666,2023-06-04,2023-06-09,Economy,CUST_0162,West,Rep_06,Office Supplies,Staplers,68.98,8,0.0,551.84,279.6,272.24,49.33
ORD-00667,2023-06-17,2023-06-23,Same Day,CUST_0241,South,Rep_02,Electronics,Phones,1040.84,2,0.05,1977.6,914.12,1063.48,53.78
ORD-00668,2023-05-07,2023-05-10,Express,CUST_0058,West,Rep_16,Office Supplies,Binders,12.02,5,0.0,60.1,42.1,18.0,29.95
ORD-00669,2024-06-22,2024-06-29,Standard,CUST_0109,Central,Rep_19,Sports,Sportswear,298.27,7,0.0,2087.89,1093.74,994.15,47.62
ORD-00670,2024-02-08,2024-02-11,Standard,CUST_0146,East,Rep_01,Clothing,Shirts,155.78,2,0.2,249.25,136.36,112.89,45.29
ORD-00671,2024-08-31,2024-09-06,Same Day,CUST_0233,West,Rep_16,Electronics,Laptops,210.45,1,0.15,178.88,113.89,64.99,36.33
ORD-00672,2024-10-21,2024-10-24,Standard,CUST_0109,Central,Rep_05,Clothing,Shoes,94.33,1,0.15,80.18,37.78,42.4,52.88
ORD-00673,2023-09-03,2023-09-10,Express,CUST_0131,North,Rep_13,Sports,Footwear,436.79,2,0.0,873.58,616.49,257.09,29.43
ORD-00674,2023-11-02,2023-11-06,Standard,CUST_0079,West,Rep_10,Furniture,Tables,660.77,5,0.15,2808.27,1772.17,1036.1,36.89
ORD-00675,2024-04-01,2024-04-05,Economy,CUST_0103,East,Rep_17,Office Supplies,Pens,40.73,10,0.1,366.57,211.48,155.09,42.31
ORD-00676,2023-04-06,2023-04-07,Economy,CUST_0223,Central,Rep_06,Clothing,Shoes,138.07,8,0.15,938.88,485.65,453.23,48.27
ORD-00677,2024-04-24,2024-04-28,Same Day,CUST_0043,Central,Rep_17,Furniture,Tables,155.43,8,0.0,1243.44,614.98,628.46,50.54
ORD-00678,2024-08-05,2024-08-06,Same Day,CUST_0219,South,Rep_17,Furniture,Cabinets,485.7,1,0.1,437.13,210.82,226.31,51.77
ORD-00679,2023-12-30,2024-01-02,Same Day,CUST_0292,North,Rep_15,Clothing,Jackets,154.68,9,0.0,1392.12,674.04,718.08,51.58
ORD-00680,2024-03-02,2024-03-08,Standard,CUST_0024,South,Rep_13,Clothing,Pants,88.46,10,0.15,751.91,440.99,310.92,41.35
ORD-00681,2023-03-22,2023-03-28,Express,CUST_0109,East,Rep_06,Clothing,Shoes,245.9,5,0.2,983.6,641.33,342.27,34.8
ORD-00682,2023-06-25,2023-07-01,Standard,CUST_0060,North,Rep_13,Clothing,Shirts,129.74,7,0.2,726.54,470.3,256.24,35.27
ORD-00683,2023-11-06,2023-11-07,Economy,CUST_0185,East,Rep_20,Sports,Footwear,88.79,1,0.0,88.79,42.94,45.85,51.64
ORD-00684,2024-10-27,2024-10-29,Express,CUST_0247,North,Rep_07,Electronics,Phones,984.42,9,0.0,8859.78,4215.73,4644.05,52.42
ORD-00685,2023-06-20,2023-06-22,Standard,CUST_0012,West,Rep_14,Clothing,Pants,189.92,8,0.05,1443.39,853.69,589.7,40.86
ORD-00686,2023-02-22,2023-02-25,Economy,CUST_0292,South,Rep_10,Clothing,Pants,21.81,7,0.05,145.04,102.19,42.85,29.54
ORD-00687,2024-06-09,2024-06-14,Economy,CUST_0205,North,Rep_16,Sports,Sportswear,370.57,8,0.0,2964.56,1969.32,995.24,33.57
ORD-00688,2023-10-02,2023-10-08,Standard,CUST_0162,West,Rep_19,Sports,Gym Equipment,226.05,8,0.0,1808.4,1082.21,726.19,40.16
ORD-00689,2023-07-16,2023-07-20,Same Day,CUST_0083,West,Rep_01,Office Supplies,Binders,30.79,4,0.1,110.84,57.18,53.66,48.41
ORD-00690,2024-11-20,2024-11-26,Economy,CUST_0200,South,Rep_10,Office Supplies,Binders,60.09,8,0.2,384.58,285.08,99.5,25.87
ORD-00691,2023-06-27,2023-06-29,Express,CUST_0248,East,Rep_03,Furniture,Desks,209.42,8,0.0,1675.36,1152.72,522.64,31.2
ORD-00692,2023-01-19,2023-01-22,Standard,CUST_0286,South,Rep_07,Clothing,Shoes,222.61,6,0.15,1135.31,564.91,570.4,50.24
ORD-00693,2024-09-24,2024-09-26,Standard,CUST_0221,North,Rep_11,Sports,Gym Equipment,86.72,4,0.05,329.54,173.78,155.76,47.27
ORD-00694,2024-12-07,2024-12-14,Express,CUST_0137,North,Rep_18,Office Supplies,Staplers,43.65,2,0.15,74.2,34.51,39.69,53.49
ORD-00695,2024-06-03,2024-06-04,Standard,CUST_0053,North,Rep_04,Clothing,Jackets,58.42,2,0.2,93.47,47.82,45.65,48.84
ORD-00696,2023-04-12,2023-04-14,Economy,CUST_0260,East,Rep_15,Office Supplies,Paper,53.53,6,0.2,256.94,126.24,130.7,50.87
ORD-00697,2023-12-16,2023-12-19,Economy,CUST_0126,West,Rep_01,Furniture,Tables,453.52,2,0.0,907.04,509.51,397.53,43.83
ORD-00698,2023-08-22,2023-08-24,Economy,CUST_0272,South,Rep_05,Clothing,Shoes,204.41,7,0.05,1359.33,977.93,381.4,28.06
ORD-00699,2024-06-13,2024-06-14,Standard,CUST_0075,North,Rep_15,Sports,Sportswear,69.85,6,0.05,398.14,296.45,101.69,25.54
ORD-00700,2024-08-11,2024-08-12,Express,CUST_0019,North,Rep_13,Furniture,Tables,784.41,9,0.0,7059.69,4064.91,2994.78,42.42
ORD-00701,2024-06-24,2024-06-29,Same Day,CUST_0005,East,Rep_12,Sports,Sportswear,462.61,7,0.05,3076.36,1978.6,1097.76,35.68
ORD-00702,2023-03-28,2023-03-29,Same Day,CUST_0102,East,Rep_13,Sports,Footwear,282.59,7,0.15,1681.41,1119.25,562.16,33.43
ORD-00703,2024-06-17,2024-06-20,Same Day,CUST_0262,South,Rep_03,Furniture,Cabinets,629.93,3,0.0,1889.79,866.22,1023.57,54.16
ORD-00704,2023-03-03,2023-03-10,Standard,CUST_0217,South,Rep_10,Sports,Sportswear,205.3,9,0.0,1847.7,900.1,947.6,51.29
ORD-00705,2023-12-14,2023-12-16,Economy,CUST_0003,East,Rep_19,Electronics,Accessories,1649.7,10,0.1,14847.3,9864.46,4982.84,33.56
ORD-00706,2024-01-22,2024-01-27,Express,CUST_0146,East,Rep_10,Sports,Outdoor Gear,376.63,2,0.0,753.26,455.67,297.59,39.51
ORD-00707,2024-02-26,2024-02-27,Economy,CUST_0076,West,Rep_04,Furniture,Cabinets,164.57,7,0.0,1151.99,682.99,469.0,40.71
ORD-00708,2023-09-28,2023-10-03,Economy,CUST_0207,East,Rep_17,Clothing,Shirts,134.73,7,0.05,895.95,588.38,307.57,34.33
ORD-00709,2024-05-11,2024-05-17,Express,CUST_0259,South,Rep_05,Clothing,Jackets,125.27,9,0.2,901.94,549.05,352.89,39.13
ORD-00710,2023-05-02,2023-05-07,Same Day,CUST_0081,West,Rep_02,Furniture,Tables,696.62,2,0.0,1393.24,781.43,611.81,43.91
ORD-00711,2023-11-09,2023-11-12,Same Day,CUST_0061,Central,Rep_05,Office Supplies,Pens,27.74,8,0.0,221.92,152.54,69.38,31.26
ORD-00712,2023-07-07,2023-07-14,Express,CUST_0146,North,Rep_10,Furniture,Tables,617.76,1,0.0,617.76,379.47,238.29,38.57
ORD-00713,2024-08-02,2024-08-06,Same Day,CUST_0294,West,Rep_16,Electronics,Laptops,1820.52,7,0.05,12106.46,8478.61,3627.85,29.97
ORD-00714,2024-11-14,2024-11-18,Economy,CUST_0236,South,Rep_17,Sports,Outdoor Gear,100.02,6,0.0,600.12,414.05,186.07,31.01
ORD-00715,2024-07-07,2024-07-08,Same Day,CUST_0203,West,Rep_08,Sports,Footwear,480.3,8,0.15,3266.04,1741.49,1524.55,46.68
ORD-00716,2024-10-21,2024-10-26,Standard,CUST_0159,North,Rep_19,Electronics,Phones,353.27,10,0.1,3179.43,1980.97,1198.46,37.69
ORD-00717,2024-11-05,2024-11-10,Standard,CUST_0010,West,Rep_17,Electronics,Phones,523.54,1,0.0,523.54,359.16,164.38,31.4
ORD-00718,2024-08-26,2024-08-27,Economy,CUST_0165,North,Rep_18,Furniture,Tables,444.03,1,0.0,444.03,258.03,186.0,41.89
ORD-00719,2023-04-04,2023-04-05,Same Day,CUST_0196,Central,Rep_11,Clothing,Shirts,245.35,9,0.0,2208.15,1182.7,1025.45,46.44
ORD-00720,2024-11-25,2024-11-27,Economy,CUST_0158,North,Rep_05,Furniture,Cabinets,141.24,6,0.0,847.44,388.26,459.18,54.18
ORD-00721,2024-02-27,2024-03-01,Express,CUST_0164,West,Rep_04,Electronics,Tablets,664.28,2,0.0,1328.56,678.59,649.97,48.92
ORD-00722,2023-04-28,2023-05-01,Economy,CUST_0259,West,Rep_17,Sports,Outdoor Gear,58.5,8,0.1,421.2,240.98,180.22,42.79
ORD-00723,2024-07-21,2024-07-26,Same Day,CUST_0010,West,Rep_08,Clothing,Shirts,175.27,4,0.2,560.86,345.72,215.14,38.36
ORD-00724,2024-10-13,2024-10-18,Standard,CUST_0229,Central,Rep_14,Furniture,Cabinets,242.42,3,0.0,727.26,445.18,282.08,38.79
ORD-00725,2023-02-12,2023-02-13,Economy,CUST_0285,Central,Rep_14,Furniture,Desks,668.85,10,0.0,6688.5,4320.22,2368.28,35.41
ORD-00726,2024-11-27,2024-12-01,Same Day,CUST_0140,North,Rep_16,Furniture,Chairs,799.47,4,0.1,2878.09,2021.01,857.08,29.78
ORD-00727,2023-11-04,2023-11-05,Standard,CUST_0289,South,Rep_18,Office Supplies,Pens,34.65,2,0.2,55.44,27.27,28.17,50.81
ORD-00728,2024-11-29,2024-12-02,Same Day,CUST_0259,West,Rep_07,Sports,Sportswear,328.53,8,0.0,2628.24,1376.62,1251.62,47.62
ORD-00729,2024-12-09,2024-12-11,Standard,CUST_0169,South,Rep_15,Office Supplies,Staplers,53.48,1,0.1,48.13,28.54,19.59,40.7
ORD-00730,2024-07-05,2024-07-06,Economy,CUST_0251,West,Rep_18,Electronics,Phones,1617.15,2,0.1,2910.87,1336.92,1573.95,54.07
ORD-00731,2023-07-01,2023-07-08,Economy,CUST_0184,East,Rep_13,Clothing,Shirts,196.63,1,0.0,196.63,115.78,80.85,41.12
ORD-00732,2024-11-27,2024-12-03,Same Day,CUST_0011,North,Rep_08,Furniture,Tables,350.47,2,0.2,560.75,355.53,205.22,36.6
ORD-00733,2023-10-15,2023-10-19,Standard,CUST_0186,South,Rep_16,Office Supplies,Paper,72.84,10,0.0,728.4,329.34,399.06,54.79
ORD-00734,2023-06-24,2023-06-29,Economy,CUST_0257,East,Rep_19,Clothing,Shirts,64.57,10,0.15,548.84,359.33,189.51,34.53
ORD-00735,2023-05-11,2023-05-14,Standard,CUST_0066,North,Rep_19,Sports,Outdoor Gear,468.77,4,0.1,1687.57,1128.43,559.14,33.13
ORD-00736,2023-01-03,2023-01-07,Economy,CUST_0130,North,Rep_18,Office Supplies,Paper,53.07,1,0.2,42.46,31.06,11.4,26.85
ORD-00737,2024-05-22,2024-05-25,Economy,CUST_0266,East,Rep_04,Clothing,Jackets,138.97,1,0.15,118.12,61.11,57.01,48.26
ORD-00738,2024-02-06,2024-02-08,Standard,CUST_0162,Central,Rep_15,Office Supplies,Binders,30.1,10,0.2,240.8,110.19,130.61,54.24
ORD-00739,2023-12-04,2023-12-07,Express,CUST_0101,North,Rep_08,Furniture,Tables,143.99,2,0.0,287.98,171.06,116.92,40.6
ORD-00740,2023-09-02,2023-09-05,Economy,CUST_0056,East,Rep_08,Electronics,Tablets,1698.53,6,0.1,9172.06,6312.52,2859.54,31.18
ORD-00741,2023-03-29,2023-03-30,Standard,CUST_0297,North,Rep_15,Electronics,Accessories,1850.09,7,0.0,12950.63,9285.93,3664.7,28.3
ORD-00742,2024-09-17,2024-09-23,Same Day,CUST_0029,North,Rep_15,Electronics,Phones,977.31,2,0.15,1661.43,775.45,885.98,53.33
ORD-00743,2023-08-27,2023-09-03,Economy,CUST_0050,West,Rep_13,Electronics,Tablets,1279.24,10,0.0,12792.4,7496.65,5295.75,41.4
ORD-00744,2024-10-28,2024-11-03,Same Day,CUST_0052,Central,Rep_20,Clothing,Jackets,200.07,8,0.1,1440.5,790.05,650.45,45.15
ORD-00745,2024-08-09,2024-08-11,Express,CUST_0035,North,Rep_01,Furniture,Chairs,546.15,5,0.0,2730.75,1573.74,1157.01,42.37
